* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (UMM-6), MICROPHONE (Master Volume), R, volume: 0.180
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Oct 21, 2023 9:21:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Straight test stand, run 1, 130 grams of wool damping 10/21/2023
* Measurement: SP1.130.W. 1
* Smoothing: 1/12 octave
* Frequency Step: 1/24 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.090000	60.173	-104.5494
1.120000	59.819	-106.9639
1.150000	59.456	-110.0347
1.180000	59.085	-113.6406
1.220000	58.578	-119.0559
1.250000	58.191	-123.4042
1.280000	57.797	-127.8538
1.320000	57.266	-133.7192
1.360000	56.728	-139.2250
1.400000	56.185	-144.0627
1.450000	55.503	-148.7004
1.500000	54.801	-151.9517
1.550000	54.045	-155.3284
1.600000	53.258	-158.3336
1.650000	52.470	-160.3376
1.700000	51.710	-160.7109
1.750000	51.007	-158.8238
1.800000	50.389	-154.0466
1.850000	49.879	-145.5865
1.900000	49.416	-131.8722
1.950000	48.998	-113.9977
2.000000	48.641	-93.6446
2.060000	48.317	-68.3168
2.120000	48.134	-44.7472
2.180000	48.122	-25.8415
2.240000	48.346	-12.9871
2.300000	48.866	-3.2822
2.360000	49.572	3.8185
2.430000	50.476	9.2674
2.500000	51.290	12.1803
2.580000	51.881	12.9735
2.650000	52.147	9.3235
2.720000	52.278	2.1326
2.800000	52.299	-7.6591
2.900000	52.197	-17.5506
3.000000	51.965	-20.7429
3.070000	51.673	-20.5173
3.150000	51.272	-18.9178
3.250000	50.778	-16.4094
3.350000	50.390	-14.7433
3.450000	50.031	-12.8978
3.550000	49.715	-10.9405
3.650000	49.476	-9.2142
3.750000	49.354	-7.7755
3.870000	49.329	-6.2283
4.000000	49.325	-5.2180
4.120000	49.295	-4.9926
4.250000	49.281	-5.3587
4.370000	49.119	-7.1645
4.500000	48.706	-12.5324
4.620000	48.156	-19.8309
4.750000	47.235	-25.1692
4.870000	46.007	-26.0634
5.000000	44.328	-23.9930
5.150000	41.981	-14.2706
5.300000	38.406	7.1970
5.450000	35.481	32.2952
5.600000	35.924	53.2166
5.800000	39.757	76.9036
6.000000	42.411	83.3134
6.150000	43.961	78.9716
6.300000	45.094	72.4566
6.500000	45.973	59.1461
6.700000	46.523	46.3768
6.900000	46.769	34.1690
7.100000	46.857	21.1401
7.300000	46.791	7.5475
7.500000	46.634	-6.3441
7.750000	46.281	-23.3694
8.000000	45.751	-39.2961
8.250000	44.918	-52.0703
8.500000	43.794	-59.1279
8.750000	42.448	-58.3473
9.000000	42.077	-49.9253
9.250000	43.129	-39.2742
9.500000	45.713	-30.2867
